Date,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Power_kW,Holiday+Weekend,Hour,DayWeek,Power-1,logtemp
2017-06-09 18:00:00,21.0575,40.31333333333333,4.79925,6.1209999999999996,1018.0,192.85000000000002,0.0,0.0,220.4548528,0.0,18,4,276.7149021,3.047256791207382
2017-06-09 19:00:00,19.987499999999997,43.72666666666667,6.454916666666668,7.632749999999999,1018.0,80.71250000000002,0.0,0.0,185.00717690000002,0.0,19,4,220.4548528,2.9951070781600726
2017-06-09 20:00:00,18.99416666666667,50.25916666666666,6.960666666666666,8.239416666666667,1018.0,3.909166666666667,0.0,0.0,156.20331090000002,0.0,20,4,185.00717690000002,2.9441319144830462
2017-06-09 21:00:00,18.373333333333335,52.69833333333333,4.718750000000001,6.123083333333333,1018.5833333333334,1.31925,0.0,0.0,154.1383571,0.0,21,4,156.20331090000002,2.9109003380372935
2017-06-09 22:00:00,17.996666666666666,54.4725,4.778250000000001,6.058333333333334,1018.8333333333334,1.5249166666666667,0.0,0.0,149.961357,0.0,22,4,154.1383571,2.890186555562086
2017-06-09 23:00:00,17.893076923076926,54.99307692307691,3.5899230769230766,4.683076923076923,1019.0,1.4778461538461538,0.0,0.0,140.84550480000001,0.0,23,4,149.961357,2.8844138739602796
2017-06-10 00:00:00,17.879166666666666,55.13166666666667,4.528499999999999,5.681416666666667,1018.3333333333334,1.9378333333333335,0.0,0.0,141.62535659999998,1.0,0,5,140.84550480000001,2.8836361616495334
2017-06-10 01:00:00,17.44666666666667,58.137499999999996,4.568666666666666,6.07975,1018.0,1.9195000000000002,0.0,0.0,141.97739919999998,1.0,1,5,141.62535659999998,2.85914860843389
2017-06-10 02:00:00,17.227500000000003,60.903333333333336,5.53225,6.728750000000001,1017.3333333333334,1.7439166666666663,0.0,0.0,140.54515930000002,1.0,2,5,141.97739919999998,2.846506944249226
2017-06-10 03:00:00,17.048333333333336,62.268333333333324,4.858666666666666,5.785583333333334,1017.0,1.8088333333333335,0.0,0.0,137.4161243,1.0,3,5,140.54515930000002,2.8360524472408613
2017-06-10 04:00:00,16.87,63.425000000000004,4.53725,5.932500000000001,1017.0,2.041583333333333,0.0,0.0,137.3633807,1.0,4,5,137.4161243,2.825536896557877
2017-06-10 05:00:00,16.855,63.413333333333334,4.166916666666666,5.03125,1017.0,28.57133333333333,0.0,0.0,139.9871655,1.0,5,5,137.3633807,2.824647348686024
2017-06-10 06:00:00,17.920833333333334,57.30333333333334,3.7649999999999992,4.884666666666667,1017.4166666666666,129.59416666666667,0.0,0.0,135.3409148,1.0,6,5,139.9871655,2.885963909441745
2017-06-10 07:00:00,18.643333333333334,55.607499999999995,3.6146666666666665,4.7589999999999995,1018.0,316.05,0.0,0.0,136.7371551,1.0,7,5,135.3409148,2.925488620165387
2017-06-10 08:00:00,20.087499999999995,48.67583333333332,3.324666666666667,4.444583333333334,1018.0,498.40000000000003,0.0,0.0,136.77943369999997,1.0,8,5,136.7371551,3.0000977310636308
2017-06-10 09:00:00,21.186666666666664,40.891666666666666,3.896083333333332,4.884916666666668,1018.0,709.4,0.0,0.0,138.1493022,1.0,9,5,136.77943369999997,3.0533720530004054
2017-06-10 10:00:00,23.190833333333334,34.97083333333334,4.38525,5.367083333333333,1018.0,863.6666666666666,0.0,0.0,130.6519669,1.0,10,5,138.1493022,3.1437570856512593
2017-06-10 11:00:00,25.575000000000003,28.15416666666667,4.7082500000000005,5.764833333333333,1017.8333333333334,954.8333333333334,0.0,0.0,144.7133688,1.0,11,5,130.6519669,3.2416153118376902
2017-06-10 12:00:00,26.453333333333333,28.230833333333333,4.6788333333333325,5.996083333333334,1017.0,962.8333333333334,0.0,0.0,148.1942371,1.0,12,5,144.7133688,3.2753821743085076
2017-06-10 13:00:00,26.215,32.0875,6.912583333333333,8.386916666666666,1017.0,966.5,0.0,0.0,151.4846424,1.0,13,5,148.1942371,3.266331766024496
2017-06-10 14:00:00,25.98,34.3425,6.006833333333333,7.841833333333334,1016.6666666666666,906.25,0.0,0.0,155.629201,1.0,14,5,151.4846424,3.2573270112424533
2017-06-10 15:00:00,25.17833333333333,36.58416666666667,6.815333333333332,8.869416666666668,1016.1666666666666,748.9500000000002,0.0,0.0,159.23250980000003,1.0,15,5,155.629201,3.2259838363275786
2017-06-10 16:00:00,23.428333333333327,42.48416666666666,8.294749999999999,10.0,1016.0,583.225,0.0,0.0,155.0385564,1.0,16,5,159.23250980000003,3.1539461161156193
2017-06-10 17:00:00,22.560000000000002,46.07769230769232,7.746076923076924,9.26923076923077,1016.0,435.06153846153853,0.0,0.0,153.174112,1.0,17,5,155.0385564,3.1161784266298582
2017-06-10 18:00:00,22.139166666666664,46.69833333333333,7.3948333333333345,8.741666666666667,1016.0,233.2916666666667,0.0,0.0,147.3628975,1.0,18,5,153.174112,3.097348287306834
2017-06-10 19:00:00,21.254166666666666,48.51166666666668,6.487916666666667,7.883166666666667,1016.3333333333334,64.50566666666667,0.0,0.0,145.31678069999998,1.0,19,5,147.3628975,3.056552954580935
2017-06-10 20:00:00,20.009999999999998,53.20249999999999,6.307166666666666,8.051333333333334,1017.0,2.23,0.0,0.0,146.5328137,1.0,20,5,145.31678069999998,2.996232148595642
2017-06-10 21:00:00,19.0675,55.951666666666675,6.003,7.19175,1017.0,0.96875,0.0,0.0,147.5939647,1.0,21,5,146.5328137,2.9479853150562567
2017-06-10 22:00:00,18.12666666666667,61.91166666666666,8.02075,9.706666666666665,1017.25,2.320583333333333,0.0,0.0,146.4603959,1.0,22,5,147.5939647,2.8973841505362152
2017-06-10 23:00:00,17.886666666666667,64.03833333333334,8.958333333333334,10.775833333333333,1017.0,2.2217499999999997,0.0,0.0,146.63369630000003,1.0,23,5,146.4603959,2.8840555563293684
2017-06-11 00:00:00,17.49,67.57333333333332,7.630249999999999,9.579166666666667,1017.0,2.5076666666666667,0.0,0.0,147.2873402,1.0,0,6,146.63369630000003,2.8616292890305104
2017-06-11 01:00:00,17.269230769230766,69.56923076923077,5.091461538461538,6.386153846153846,1017.0,2.853615384615385,0.0,0.0,146.43862869999998,1.0,1,6,147.2873402,2.848926349720772
2017-06-11 02:00:00,17.133333333333333,71.15833333333332,6.4295,8.1755,1016.9166666666666,2.9345833333333338,0.0,0.0,144.70625259999997,1.0,2,6,146.43862869999998,2.8410258837930096
2017-06-11 03:00:00,17.07916666666667,71.45833333333333,7.743833333333335,9.244833333333334,1016.3333333333334,2.904583333333333,0.0,0.0,143.6463574,1.0,3,6,144.70625259999997,2.8378593971623465
2017-06-11 04:00:00,16.948333333333334,72.05,6.719916666666667,8.428,1017.0,1.9170833333333333,0.0,0.0,135.6559113,1.0,4,6,143.6463574,2.830169500574991
2017-06-11 05:00:00,17.015833333333333,72.65,6.571000000000001,8.011,1017.0833333333334,33.730250000000005,0.0,0.0,132.1151832,1.0,5,6,135.6559113,2.834144283146943
2017-06-11 06:00:00,17.529166666666665,72.15833333333332,5.955749999999999,7.1699166666666665,1018.0,176.79166666666666,0.0,0.0,128.6544077,1.0,6,6,132.1151832,2.8638661602485294
2017-06-11 07:00:00,18.22666666666667,69.78499999999998,7.799083333333335,9.2445,1018.0,373.675,0.0,0.0,129.1784949,1.0,7,6,128.6544077,2.9028857231876395
2017-06-11 08:00:00,18.953333333333333,66.105,7.15975,8.784999999999998,1018.0,562.5083333333334,0.0,0.0,131.1130548,1.0,8,6,129.1784949,2.941979817554744
2017-06-11 09:00:00,20.46083333333333,59.196666666666665,5.428833333333333,6.58325,1018.0,718.4333333333334,0.0,0.0,131.26333219999998,1.0,9,6,131.1130548,3.0185124895734807
2017-06-11 10:00:00,21.785,53.45166666666666,5.34075,6.541333333333333,1018.0,868.1666666666666,0.0,0.0,133.9151632,1.0,10,6,131.26333219999998,3.0812216595694055
2017-06-11 11:00:00,23.816666666666666,42.10916666666667,5.796833333333333,7.631416666666667,1017.1666666666666,919.6750000000001,0.0,0.0,135.6762134,1.0,11,6,133.9151632,3.1703856157077666
2017-06-11 12:00:00,24.916666666666668,37.84833333333333,7.1794166666666674,9.329416666666669,1017.0,983.9166666666666,0.0,0.0,139.2288716,1.0,12,6,135.6762134,3.215536923602686
